RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
"8,526","15,751,084",Mancini,712,France,Female,29,8,"140,171",1,1,1,"38,170",0
"8,527","15,768,945",Chibueze,627,France,Male,27,1,"62,093",1,1,1,"105,887",0
"8,528","15,586,931",Hunter,694,Spain,Male,39,3,0,1,1,1,"95,625",0
"8,529","15,636,353",Buchi,534,Spain,Male,35,4,0,2,0,0,"9,541",0
"8,530","15,623,858",Charteris,603,France,Male,45,9,0,1,0,0,"148,517",0
"8,531","15,703,354",Aksenov,808,France,Female,33,2,"103,517",1,1,0,"113,908",0
"8,532","15,663,987",Wright,723,Spain,Male,30,1,0,3,1,0,"164,648",1
"8,533","15,780,805",Lu,585,France,Female,35,2,0,2,1,0,"98,621",1
"8,534","15,768,566",K?,706,France,Male,34,8,0,2,1,1,"37,480",0
"8,535","15,643,229",Hou,671,France,Female,31,6,0,2,1,1,"15,846",0
"8,536","15,754,940",Descoteaux,597,Spain,Male,43,2,"85,162",1,0,1,5104.08,1
"8,537","15,676,576",Stephenson,646,France,Female,43,8,"143,062",1,1,0,"61,938",0
"8,538","15,800,068",Cooper,801,Spain,Female,46,6,0,2,1,1,"170,009",0
"8,539","15,648,030",Crump,731,Spain,Female,33,5,"137,388",2,1,0,"165,001",0
"8,540","15,668,594",Diggs,620,Germany,Female,25,1,"137,712",1,1,1,"76,197",0
"8,541","15,728,709",Shih,484,Germany,Male,40,7,"106,901",2,0,0,"118,046",0
"8,542","15,724,181",Hudson,647,Spain,Male,47,5,"105,603",2,1,1,"157,361",0
"8,543","15,647,546",Carvosso,688,Germany,Female,40,8,"150,680",2,0,1,"196,226",0
"8,544","15,702,601",Wyatt,680,Germany,Male,30,4,"108,300",2,0,1,"44,385",1
"8,545","15,567,725",Kodilinyechukwu,689,France,Female,46,7,"52,016",2,1,1,"72,994",0
"8,546","15,674,179",Vorobyova,513,Germany,Male,34,7,"60,515",1,0,0,"124,571",0
"8,547","15,686,957",Piccio,553,Germany,Male,35,2,"158,584",2,1,0,"43,640",0
"8,548","15,607,690",Hsing,689,Germany,Male,47,2,"118,813",2,0,0,"31,121",0
"8,549","15,806,546",Lucas,517,Spain,Male,46,4,0,1,1,0,"22,373",0
"8,550","15,632,850",T'ang,731,France,Male,37,8,0,2,1,1,"170,338",0
"8,551","15,709,016",North,687,Germany,Female,47,1,"91,219",1,0,0,"158,845",1
"8,552","15,638,068",Thompson,507,Spain,Male,32,7,0,2,1,0,"67,926",0
"8,553","15,749,345",Simpson,468,France,Female,22,1,"76,319",1,1,1,"194,783",0
"8,554","15,791,321",Nwora,682,Spain,Female,58,4,0,1,1,0,"176,036",0
"8,555","15,699,095",Chandler,603,France,Female,24,3,0,1,1,1,"198,826",1
"8,556","15,638,329",Uspensky,522,Germany,Male,25,1,"111,432",1,1,1,"168,684",0
"8,557","15,575,445",Ferguson,629,Spain,Male,41,10,"150,149",1,0,0,"6,936",0
"8,558","15,752,622",Kerr,729,France,Female,32,7,"38,550",1,0,1,"179,230",0
"8,559","15,774,507",Furneaux,574,France,Female,39,5,"119,014",1,1,0,"103,422",0
"8,560","15,570,857",Kambinachi,677,Germany,Female,39,0,"111,214",2,1,1,"147,578",0
"8,561","15,599,386",Black,627,Germany,Male,28,5,"71,097",1,1,1,"130,504",0
"8,562","15,744,913",Chizoba,788,Spain,Male,36,10,"109,633",1,1,1,"16,149",0
"8,563","15,647,292",Peng,697,France,Male,63,7,"148,368",1,0,0,"118,862",1
"8,564","15,728,838",Leach,578,France,Male,45,1,"148,601",1,1,0,"143,397",1
"8,565","15,584,704",Chiazagomekpele,519,France,Male,48,10,"71,084",1,1,0,"137,959",0
"8,566","15,749,068",Nickson,632,France,Female,40,9,"139,625",1,1,0,"93,703",1
"8,567","15,622,985",Lin,679,France,Female,39,4,0,1,0,0,"172,939",1
"8,568","15,587,676",Alexeieva,699,France,Male,30,9,0,1,1,1,"108,162",0
"8,569","15,779,496",Sykes,615,France,Male,64,0,"81,564",2,0,1,"35,896",0
"8,570","15,733,460",Martin,622,Spain,Male,36,9,0,2,1,1,"104,853",0
"8,571","15,711,457",Herz,755,France,Female,28,7,"124,540",1,0,1,"188,851",0
"8,572","15,795,290",Nikitina,767,France,Female,42,2,"133,616",1,1,0,"28,616",0
"8,573","15,611,223",Ko,752,Germany,Female,38,10,"101,649",2,1,0,"172,001",0
"8,574","15,794,159",Highett,633,France,Female,26,8,"124,282",1,1,1,"60,117",0
"8,575","15,780,677",Jackson,717,France,Female,59,4,0,2,1,1,"170,529",0
"8,576","15,690,175",Ball,585,Spain,Male,45,0,0,2,0,0,"189,684",0
"8,577","15,722,599",Nelson,751,France,Female,37,9,"183,614",2,0,0,"49,735",0
"8,578","15,569,976",Woronoff,754,Germany,Male,65,1,"136,186",1,1,1,"121,530",1
"8,579","15,707,011",Morrison,495,France,Male,47,10,"137,683",1,1,0,"71,071",0
"8,580","15,702,277",Smith,650,France,Male,34,4,"106,006",1,0,1,"142,995",0
"8,581","15,801,915",Rendall,529,France,Female,31,6,"152,311",1,1,0,"13,054",0
"8,582","15,580,213",McIntyre,585,France,Female,43,2,0,2,1,0,"89,403",0
"8,583","15,637,947",Wei,668,Spain,Male,32,1,"134,446",1,0,1,"111,241",0
"8,584","15,715,888",Allardyce,591,France,Female,38,2,"142,289",1,0,1,"119,639",0
"8,585","15,732,967",Cremonesi,731,France,Male,19,6,0,2,1,1,"151,582",0
"8,586","15,737,047",Weatherford,754,France,Female,45,6,0,1,1,0,"73,882",1
"8,587","15,694,039",Jen,650,Germany,Female,46,9,"149,004",2,1,0,"176,903",0
"8,588","15,649,457",Macleod,588,Germany,Male,41,2,"131,341",2,0,1,"7,035",0
"8,589","15,742,809",Mironova,712,Spain,Female,29,7,"77,920",1,1,0,"122,548",0
"8,590","15,637,829",Sharpe,691,France,Female,34,7,0,2,0,1,"161,559",0
"8,591","15,633,194",Osborne,771,France,Female,41,10,"108,309",4,1,1,"137,510",1
"8,592","15,611,635",Chu,678,Spain,Female,39,6,0,1,0,1,"185,367",0
"8,593","15,638,774",Chong,719,Spain,Female,40,9,0,2,1,0,"182,224",0
"8,594","15,722,037",Alvarez,610,Germany,Male,36,7,"115,462",1,0,1,"42,581",0
"8,595","15,672,930",Palerma,722,Spain,Male,37,9,0,2,1,0,"31,922",0
"8,596","15,668,774",Chiemenam,758,Germany,Female,23,5,"122,739",1,1,0,"102,461",1
"8,597","15,780,966",Pritchard,709,France,Female,32,2,0,2,0,0,"109,681",0
"8,598","15,659,694",Wallis,634,Germany,Female,53,3,"113,782",2,1,1,"106,345",1
"8,599","15,624,424",Palerma,678,Spain,Female,49,1,0,2,1,1,"102,473",0
"8,600","15,708,713",Hill,633,France,Male,35,3,0,2,1,1,"36,250",0
"8,601","15,755,405",Hudson,710,France,Male,43,9,"128,284",1,1,0,"32,997",1
"8,602","15,647,570",Chung,640,Germany,Male,45,8,"120,591",1,0,0,"195,124",0
"8,603","15,684,348",Zhdanova,656,France,Male,63,8,0,2,0,1,"57,014",0
"8,604","15,702,541",Fraser,551,France,Female,59,2,"166,968",1,1,0,"159,484",1
"8,605","15,646,942",Meng,786,Spain,Female,39,7,0,2,0,0,"100,930",0
"8,606","15,748,920",Cherkasova,561,France,Female,49,8,0,2,1,1,"12,513",0
"8,607","15,694,581",Rawlings,807,Spain,Male,42,5,0,2,1,1,"74,901",0
"8,608","15,643,215",Jen,602,Germany,Male,38,2,"71,668",2,0,0,"137,112",0
"8,609","15,649,060",Chien,727,Germany,Female,31,3,"82,729",2,1,0,"60,213",0
"8,610","15,774,258",Gorbunov,678,France,Male,40,1,0,2,1,1,"187,343",0
"8,611","15,731,553",Lucas,730,France,Male,23,8,0,2,1,0,"183,285",0
"8,612","15,617,029",Young,596,Spain,Female,30,1,0,2,1,0,"8,125",0
"8,613","15,780,716",Colombo,686,Germany,Male,39,3,"129,626",2,1,1,"103,221",0
"8,614","15,577,018",Tsao,684,Germany,Female,26,2,"114,035",1,0,0,"96,885",0
"8,615","15,809,515",Lewis,797,Germany,Male,32,1,"151,923",1,1,0,8877.06,0
"8,616","15,789,924",Hussain,658,France,Female,39,4,0,1,1,1,"147,530",0
"8,617","15,725,076",Anderson,653,Spain,Female,27,6,"107,752",2,1,1,"33,389",0
"8,618","15,672,481",Ulyanov,641,France,Male,37,6,0,2,1,0,"45,309",0
"8,619","15,574,115",Shaw,656,Spain,Female,41,6,"101,179",2,1,1,"35,231",0
"8,620","15,661,830",Lucciano,750,Spain,Female,36,6,0,2,1,1,"59,816",0
"8,621","15,665,879",Gordon,768,France,Female,40,8,0,2,0,1,"69,080",0
"8,622","15,673,820",Woodward,568,France,Male,33,7,0,2,1,0,"143,451",0
"8,623","15,747,772",Cunningham,706,Germany,Male,36,9,"58,571",2,1,0,"40,774",0
"8,624","15,666,197",Boni,430,Germany,Female,38,8,"153,059",1,1,0,"99,377",0
"8,625","15,773,639",Truscott,745,Germany,Male,35,4,"98,270",1,1,0,"133,617",0
"8,626","15,581,893",Ginikanwa,747,France,Male,43,1,"130,789",1,0,1,"101,495",1
"8,627","15,672,447",Bailey,657,Germany,Male,40,7,"99,166",1,0,1,"119,334",1
"8,628","15,777,830",Hutchinson,639,France,Female,42,4,0,2,0,0,"167,682",0
"8,629","15,713,890",Maclean,704,France,Male,44,3,0,2,0,1,"152,885",0
"8,630","15,577,598",Chiang,651,Spain,Male,23,4,"115,636",2,1,0,"70,401",0
"8,631","15,786,042",Willmore,706,Germany,Female,44,2,"185,932",2,1,0,"65,413",0
"8,632","15,753,462",Godson,632,Germany,Male,30,2,"72,549",2,0,1,"182,729",0
"8,633","15,759,690",Smith,751,France,Male,42,4,0,2,1,1,"81,443",0
"8,634","15,801,414",Bitter,767,France,Female,35,2,0,2,0,0,"144,251",0
"8,635","15,656,141",Ts'ao,741,France,Male,39,5,0,1,0,1,"40,207",0
"8,636","15,608,701",Chialuka,651,Germany,Male,29,3,"121,890",1,1,0,"54,531",1
"8,637","15,582,892",Scott,601,France,Male,46,2,"99,786",1,1,1,"32,684",1
"8,638","15,632,967",Feng,520,France,Male,34,3,0,2,1,1,"104,704",0
"8,639","15,587,573",Castiglione,626,Germany,Male,27,4,"115,085",2,0,1,"26,907",0
"8,640","15,654,891",He,811,France,Male,30,6,0,2,1,1,"180,591",0
"8,641","15,611,365",Fanucci,730,France,Female,32,9,"127,662",1,0,0,"60,906",0
"8,642","15,749,103",Ginikanwa,604,Germany,Female,47,4,"118,908",1,0,1,"47,777",1
"8,643","15,810,203",Manning,499,Germany,Female,44,6,"77,627",2,1,0,"108,223",0
"8,644","15,813,660",Forlonge,754,Spain,Male,40,2,"160,625",1,0,1,"3,555",0
"8,645","15,605,673",Liang,716,Spain,Female,29,8,0,2,0,0,"78,617",0
"8,646","15,669,282",Uchechukwu,636,France,Female,20,10,"124,267",1,0,0,"100,567",0
"8,647","15,792,726",Sung,470,France,Female,25,8,"127,974",2,1,1,"183,259",0
"8,648","15,593,241",Tochukwu,444,France,Male,43,3,0,2,1,1,"159,131",0
"8,649","15,683,053",Reyna,809,Spain,Female,48,2,0,1,1,0,"160,977",1
"8,650","15,632,736",Liang,850,Germany,Female,30,3,"104,911",2,1,1,"42,933",0
"8,651","15,731,865",Unwin,637,France,Male,27,1,0,2,1,0,"91,291",0
"8,652","15,760,450",Rutherford,512,France,Male,43,1,0,2,1,1,"52,471",0
"8,653","15,787,204",Howe,774,Spain,Female,43,1,"110,647",1,0,0,"108,804",0
"8,654","15,650,454",Tran,641,France,Male,57,5,0,2,1,1,"122,449",0
"8,655","15,573,730",Thompson,586,Germany,Male,42,6,"126,704",2,1,0,"41,682",0
"8,656","15,705,050",Linger,611,France,Male,30,9,0,2,1,1,"148,888",0
"8,657","15,791,342",Johnston,660,Spain,Male,31,1,"84,560",1,1,1,"137,784",0
"8,658","15,684,316",Udokamma,532,France,Male,43,9,0,2,0,0,"190,574",1
"8,659","15,700,540",Barrera,557,Germany,Female,38,2,"129,894",1,0,0,"102,076",0
"8,660","15,770,631",Sutherland,730,Spain,Male,25,5,"167,386",1,1,1,"56,308",0
"8,661","15,790,594",Bednall,535,France,Female,27,6,0,2,0,1,"49,776",0
"8,662","15,604,020",Otoole,773,Germany,Female,36,4,"105,859",1,0,1,"4,395",0
"8,663","15,637,599",Cremonesi,510,Germany,Female,44,4,"123,071",1,1,0,"28,461",1
"8,664","15,736,578",Hamilton,539,France,Male,39,1,0,1,1,1,"28,185",0
"8,665","15,666,332",Donaldson,690,Spain,Female,48,2,0,2,1,1,3149.1,0
"8,666","15,727,291",McKay,821,France,Female,40,1,0,2,1,0,"194,273",0
"8,667","15,785,920",Black,687,Germany,Male,35,1,"125,141",2,1,1,"148,537",0
"8,668","15,658,987",Kane,557,France,Female,46,4,"96,173",2,1,1,"116,378",0
"8,669","15,687,719",She,532,Spain,Female,37,5,0,2,0,1,"6,762",0
"8,670","15,799,641",Bruno,540,Spain,Male,39,2,0,2,1,0,"81,996",0
"8,671","15,758,702",Watson,705,France,Female,55,8,0,2,1,1,"14,393",0
"8,672","15,689,526",Shih,542,Germany,Female,35,9,"127,543",2,1,0,469,1
"8,673","15,586,848",Rose,706,France,Male,38,1,0,2,1,0,"122,380",0
"8,674","15,707,637",Zikoranachukwudimma,765,France,Female,56,1,0,1,1,0,"13,229",1
"8,675","15,719,426",Cole,529,France,Male,67,8,"103,102",2,1,1,"154,002",1
"8,676","15,639,265",Isaacs,714,France,Male,54,7,"126,113",1,1,0,"112,777",0
"8,677","15,576,124",Muravyova,582,France,Male,41,1,"40,489",1,1,0,"128,529",0
"8,678","15,757,829",Timperley,609,Germany,Female,40,10,"137,390",2,1,0,"170,122",0
"8,679","15,633,227",Kenechukwu,518,France,Female,28,9,"85,146",1,0,0,"2,804",0
"8,680","15,753,092",He,791,Germany,Male,35,5,"129,829",1,1,1,"181,918",1
"8,681","15,782,939",Storey,747,France,Male,42,4,"80,214",1,1,0,"115,242",1
"8,682","15,746,338",Onyekachukwu,565,France,Female,40,2,0,2,1,1,"129,956",0
"8,683","15,590,676",Kharlamova,735,France,Male,34,1,"141,796",1,1,0,"45,858",0
"8,684","15,599,329",Christopher,697,France,Female,49,7,"195,238",4,0,1,"131,084",1
"8,685","15,783,097",Lombardo,813,Germany,Male,27,6,"111,348",1,1,0,"46,422",0
"8,686","15,597,885",Kerr,772,France,Male,43,6,0,2,1,1,"57,676",0
"8,687","15,597,467",Duncan,606,France,Female,71,8,0,2,1,1,"169,742",0
"8,688","15,724,764",Lawley,667,Germany,Female,42,10,"64,404",2,0,0,"26,022",0
"8,689","15,778,418",Burns,637,Germany,Male,40,9,"154,310",1,1,1,"125,334",1
"8,690","15,684,769",Whitson,542,France,Male,67,10,"129,431",1,0,1,"21,344",0
"8,691","15,756,167",Doyne,762,Spain,Female,43,5,"134,205",1,1,1,"139,971",0
"8,692","15,632,439",Pinto,698,France,Female,39,4,0,2,0,1,"47,456",0
"8,693","15,755,138",Chin,850,France,Female,32,8,0,2,1,1,"55,594",0
"8,694","15,659,092",Davide,621,France,Female,50,5,0,2,1,0,"191,757",1
"8,695","15,742,116",Torres,671,Germany,Female,48,9,"116,711",2,0,0,"76,373",0
"8,696","15,801,994",Buccho,775,France,Male,31,9,0,2,1,0,"169,279",0
"8,697","15,647,572",Greece,504,Spain,Male,34,0,"54,981",1,1,1,"136,910",0
"8,698","15,644,551",Wimble,751,Spain,Female,37,3,"99,774",2,1,0,"54,866",0
"8,699","15,709,135",Pirozzi,691,Germany,Male,30,7,"101,232",2,0,0,"156,529",0
"8,700","15,684,469",Hsiung,841,Germany,Male,32,2,"117,070",1,1,0,"113,482",0
"8,701","15,627,637",Obioma,709,Germany,Male,23,8,"73,314",2,1,0,"63,446",0
"8,702","15,667,093",Onio,673,France,Male,37,2,0,1,1,1,"13,624",0
"8,703","15,690,589",Udinesi,541,France,Male,37,9,"212,314",1,0,1,"148,815",0
"8,704","15,595,350",Fermin,661,France,Female,31,3,"136,068",2,1,0,"65,568",0
"8,705","15,777,586",Moss,784,Spain,Female,42,2,"109,052",2,1,0,"6,410",0
"8,706","15,804,064",Docherty,742,France,Female,35,2,"79,126",1,1,1,"126,998",0
"8,707","15,717,770",Marcelo,850,Spain,Female,55,7,0,1,0,0,"171,763",1
"8,708","15,754,443",Fadden,443,France,Female,35,9,"108,308",1,1,0,"129,031",1
"8,709","15,776,939",Zox,778,Germany,Female,48,3,"102,291",2,1,0,"182,691",0
"8,710","15,713,517",Otitodilinna,529,France,Male,39,6,"102,025",2,1,0,"12,351",0
"8,711","15,683,522",Kennedy,678,Germany,Female,37,2,"113,383",1,1,1,"135,124",0
"8,712","15,673,995",Tu,516,Spain,Female,65,9,"102,541",1,1,0,"181,490",0
"8,713","15,771,054",Barnes,469,Spain,Male,35,5,0,2,1,0,"186,490",0
"8,714","15,578,788",Bibi,786,Spain,Male,40,6,0,2,0,0,"41,249",0
"8,715","15,737,408",L?,703,France,Female,41,6,"109,942",1,1,0,"116,267",0
"8,716","15,750,837",Landseer,579,Germany,Male,41,0,"141,750",1,0,1,"9,202",0
"8,717","15,576,022",Nwachinemelu,565,France,Male,38,5,0,2,0,1,"80,630",0
"8,718","15,635,502",Ch'iu,443,France,Male,44,2,0,1,1,0,"159,166",0
"8,719","15,627,298",Vinogradova,589,France,Male,37,7,"85,146",2,1,0,"86,490",1
"8,720","15,811,415",Jenks,691,France,Female,44,6,"134,066",2,1,1,"197,572",0
"8,721","15,645,059",Crace,711,France,Female,28,8,0,2,0,0,"105,160",0
"8,722","15,689,671",Packham,775,Spain,Male,27,4,0,1,1,1,"40,807",0
"8,723","15,718,667",T'ien,621,France,Male,35,7,"87,619",1,1,0,143,0
"8,724","15,803,202",Onyekachi,350,France,Male,51,10,0,1,1,1,"125,824",1
"8,725","15,593,683",Solomina,668,Spain,Female,30,8,0,2,1,0,"138,466",0
"8,726","15,703,394",Hawes,633,Spain,Male,27,3,0,2,1,0,"44,009",0
"8,727","15,570,289",Benson,697,Germany,Male,43,8,"103,409",1,1,0,"66,893",1
"8,728","15,567,437",Emenike,734,Germany,Female,30,7,"123,040",1,1,1,"76,503",0
"8,729","15,711,687",Nero,434,France,Male,41,4,"108,129",1,0,1,"56,784",0
"8,730","15,656,592",Toscano,646,Germany,Male,48,8,"169,023",2,1,1,"175,658",0
"8,731","15,634,373",Yang,764,France,Male,30,5,0,2,0,1,"105,156",0
"8,732","15,769,125",Palerma,727,Spain,Female,41,10,0,2,0,1,"47,469",0
"8,733","15,711,386",Trentini,724,France,Female,29,6,0,2,0,1,"64,730",0
"8,734","15,714,241",Haddon,749,Spain,Male,42,9,"222,268",1,0,0,"101,109",1
"8,735","15,642,530",Coates,706,Germany,Female,47,10,"144,090",1,1,0,"140,939",1
"8,736","15,713,599",Castiglione,728,France,Male,30,10,"114,835",1,0,1,"37,662",0
"8,737","15,744,770",Stone,636,France,Male,44,2,0,2,0,0,"86,414",0
"8,738","15,780,498",Maynard,634,France,Male,34,3,"145,031",1,1,1,"41,821",0
"8,739","15,624,397",Moore,627,France,Male,43,8,"71,240",1,0,1,"127,734",0
"8,740","15,615,219",Obielumani,518,France,Male,59,5,"138,772",1,0,1,"123,872",0
"8,741","15,570,908",Harding,687,Spain,Female,29,7,"93,617",1,0,1,"113,051",0
"8,742","15,762,855",Hill,622,Spain,Female,23,8,0,2,1,1,"131,389",0
"8,743","15,661,827",Brown,693,Spain,Female,45,4,0,2,1,1,"26,590",0
"8,744","15,746,035",Pagnotto,450,Spain,Male,25,9,"74,237",2,0,1,"195,463",0
"8,745","15,691,906",Esposito,664,Germany,Female,49,5,"127,422",2,1,0,"108,877",1
"8,746","15,793,424",Tan,663,Spain,Female,28,8,"61,275",2,1,0,"136,054",0
"8,747","15,577,905",Hammond,660,France,Male,34,8,"106,487",2,0,1,"182,263",0
"8,748","15,667,216",Chung,579,France,Female,29,10,"73,195",2,1,1,"129,209",0
"8,749","15,673,971",Houghton,655,Germany,Female,44,6,"146,499",1,1,0,"64,854",1
"8,750","15,701,238",Chia,683,France,Male,47,1,0,2,1,0,"148,989",0
"8,751","15,644,849",Zikoranachidimma,655,France,Female,32,2,0,1,1,1,"71,048",0
"8,752","15,635,531",Boag,575,Spain,Female,30,8,0,2,1,0,"185,342",0
"8,753","15,632,263",Pagnotto,574,Spain,Male,30,5,"120,355",1,1,0,"137,793",0
"8,754","15,720,110",Oluchukwu,795,France,Male,32,2,"117,265",1,1,1,"198,317",0
"8,755","15,619,045",Baxter,776,France,Female,43,4,0,2,0,1,"162,138",0
"8,756","15,697,510",Tien,707,Spain,Female,52,7,0,1,1,0,"109,689",1
"8,757","15,784,923",Chimezie,705,Germany,Female,37,3,"109,974",1,1,1,"36,321",1
"8,758","15,567,383",Slone,678,Germany,Female,44,2,"98,009",2,0,1,"31,385",0
"8,759","15,732,621",Martin,663,France,Male,34,10,0,1,1,1,"114,084",0
"8,760","15,757,981",Loggia,748,France,Male,66,8,0,1,1,1,"163,332",0
"8,761","15,727,819",Hartley,677,Spain,Female,34,10,"171,672",1,1,1,"50,778",0
"8,762","15,738,088",Parkin,634,Spain,Male,63,10,0,2,1,0,"30,773",1
"8,763","15,765,173",Lin,350,France,Female,60,3,0,1,0,0,"113,796",1
"8,764","15,665,159",Brooks,727,France,Male,61,0,"128,214",2,1,1,"188,729",1
"8,765","15,618,203",Tien,773,Germany,Male,51,8,"116,198",2,1,1,"86,701",0
"8,766","15,791,452",Dann,675,France,Male,39,1,0,2,1,0,"153,129",0
"8,767","15,638,159",Trentino,649,Spain,Female,36,6,"86,607",1,0,0,"19,825",0
"8,768","15,585,466",Russo,552,France,Male,29,10,0,2,1,0,"12,187",0
"8,769","15,677,310",Christie,761,Germany,Male,62,5,"98,854",1,0,0,"86,921",1
"8,770","15,646,262",Ross,622,France,Male,31,7,0,1,1,0,"35,409",0
"8,771","15,656,901",Nnonso,615,France,Male,59,8,0,2,1,1,"165,577",0
"8,772","15,621,093",Teng,681,Germany,Male,31,4,"97,338",2,0,0,"48,227",0
"8,773","15,592,123",Buccho,768,France,Male,30,6,0,2,1,1,"199,454",0
"8,774","15,589,200",Madukaife,617,Spain,Male,34,9,0,2,1,0,"118,750",0
"8,775","15,602,934",Dunn,452,France,Female,33,6,"131,699",2,1,0,"151,624",0
"8,776","15,812,720",Hooker,807,Germany,Male,37,10,"130,110",2,0,1,"172,098",0
"8,777","15,695,383",Griffin,567,Spain,Male,44,9,0,2,1,0,"87,677",0
"8,778","15,723,064",Kistler,603,Spain,Male,24,1,"165,149",2,1,0,"21,858",0
"8,779","15,761,606",Law,617,Spain,Female,37,9,"101,708",1,1,0,"123,866",0
"8,780","15,650,322",Grigoryeva,701,France,Female,34,3,"105,589",1,0,1,"74,694",0
"8,781","15,669,782",Chu,820,Germany,Male,39,9,"111,337",1,1,0,"16,770",1
"8,782","15,751,628",Onyemachukwu,438,France,Male,60,7,"78,391",1,0,1,"49,425",0
"8,783","15,809,057",Lu,600,Spain,Female,27,6,0,2,1,1,"172,031",0
"8,784","15,617,052",Watson,782,France,Male,34,9,0,1,1,0,"183,021",1
"8,785","15,590,810",Fallaci,638,Germany,Female,41,9,"144,326",1,1,0,"73,980",1
"8,786","15,801,293",Ni,850,Germany,Male,27,1,"101,278",2,1,1,"26,265",0
"8,787","15,770,968",Leason,741,Germany,Female,19,8,"108,712",2,1,0,"24,857",0
"8,788","15,572,356",Tsai,689,Spain,Male,73,1,"108,555",1,0,1,"167,969",0
"8,789","15,603,247",Bruner,743,Germany,Female,35,1,"146,781",1,1,0,"189,308",0
"8,790","15,619,116",Wallace,493,France,Female,36,2,0,2,0,1,"99,770",0
"8,791","15,691,792",Young,416,Spain,Male,35,8,0,1,0,0,"119,713",0
"8,792","15,783,276",Forbes,725,France,Female,25,9,0,2,1,1,"168,608",0
"8,793","15,766,137",Muir,497,France,Male,34,2,0,2,1,1,"83,087",0
"8,794","15,574,554",Pugh,537,Germany,Male,66,8,"103,291",2,1,1,"130,665",0
"8,795","15,578,671",Webb,706,Spain,Female,29,1,"209,490",1,1,1,"133,268",1
"8,796","15,716,608",Walker,651,Spain,Male,38,2,0,3,1,0,"67,030",1
"8,797","15,690,670",Cox,720,France,Male,33,2,0,2,0,1,"141,031",0
"8,798","15,630,466",Maclean,797,France,Male,45,8,0,1,0,0,"125,110",0
"8,799","15,630,349",Hollis,543,Spain,Male,23,5,0,2,1,0,"117,832",0
"8,800","15,803,801",Jamieson,454,France,Male,34,4,0,2,1,0,"198,818",0
"8,801","15,647,890",Su,691,France,Male,37,9,"149,405",1,1,1,"146,412",0
"8,802","15,606,115",P'eng,510,France,Female,52,6,"191,665",1,1,1,"131,313",1
"8,803","15,714,642",Hawkins,792,Spain,Female,40,7,0,1,1,0,"141,652",0
"8,804","15,741,181",Ndubuagha,721,France,Male,41,6,"135,071",1,1,1,"64,477",0
"8,805","15,773,973",Hill,765,France,Male,41,2,0,2,0,1,"191,216",0
"8,806","15,758,546",Norton,850,Spain,Male,39,8,0,2,1,1,"37,090",0
"8,807","15,598,940",Achebe,681,Germany,Male,38,6,"181,804",2,1,1,"57,518",0
"8,808","15,669,783",Simpson,586,France,Female,60,3,"47,021",2,0,1,"63,241",1
"8,809","15,624,993",Chiang,753,France,Female,36,7,"128,519",1,1,1,"44,568",1
"8,810","15,760,568",Dalrymple,593,Germany,Female,38,5,"142,658",2,0,1,"135,337",0
"8,811","15,699,047",Chukwuemeka,674,France,Female,21,9,"120,150",2,1,1,"33,964",0
"8,812","15,616,168",Ojiofor,610,France,Female,35,7,"81,906",1,1,1,"61,623",0
"8,813","15,773,146",Rubeo,652,France,Male,26,3,"137,998",2,0,1,"168,990",0
"8,814","15,770,375",Fanucci,850,Germany,Female,26,8,"123,126",1,1,0,"74,425",0
"8,815","15,589,725",Zubarev,740,France,Female,51,4,0,2,1,1,"178,930",0
"8,816","15,710,034",T'ao,637,Germany,Male,43,1,"135,645",2,0,1,"101,383",1
"8,817","15,800,806",Pai,685,Spain,Male,31,7,"122,449",2,1,1,"180,770",0
"8,818","15,570,485",Udegbunam,558,Spain,Male,40,4,"161,767",1,0,0,"92,379",0
"8,819","15,575,391",Claypool,677,France,Female,37,3,0,2,1,1,"38,252",0
"8,820","15,790,750",Manfrin,592,Germany,Male,36,10,"123,188",1,0,1,"146,111",0
"8,821","15,714,832",Baker,652,Germany,Male,36,9,"150,957",1,0,0,"72,350",0
